objectID,objectType,playerID,handedness,gender,ethnicity,race,allModelsBrent,allModelsGabe,allModelsMegan,allModelsMelody
6425,rattle,598,0,0,0,0,0,0,1,0
6424,rocker,598,0,0,0,0,0,0,-1,0
6423,kite,598,0,0,0,0,0,0,1,0
6422,crown,598,0,0,0,0,0,0,0,0
6421,spinach,598,0,0,0,0,0,0,-1,0
6420,crossbow,598,0,0,0,0,0,0,-1,0
6419,pepper,598,0,0,0,0,0,0,-1,0
6418,vulture,598,0,0,0,0,0,0,-1,0
6417,falcon,598,0,0,0,0,0,0,-1,0
6416,gown,598,0,0,0,0,0,0,0,0
6415,blender,598,0,0,0,0,0,0,0,0
6414,tent,598,0,0,0,0,0,0,0,0
6413,axe,598,0,0,0,0,0,0,1,0
6412,seagull,598,0,0,0,0,0,0,-1,0
6411,drain,598,0,0,0,0,0,0,-1,0
6410,cart,598,0,0,0,0,0,0,-1,0
6409,giraffe,598,0,0,0,0,0,0,-1,0
6408,clarinet,598,0,0,0,0,0,0,0,0
6407,key,598,0,0,0,0,0,0,1,0
6406,blouse,598,0,0,0,0,0,0,0,0
6405,beetle,598,0,0,0,0,0,0,1,0
6396,building,595,1,2,2,2,0,0,0,0
6395,eggplant,595,1,2,2,2,0,0,0,0
6394,crowbar,595,1,2,2,2,0,0,1,0
6393,leopard,595,1,2,2,2,0,0,0,0
6392,gorilla,595,1,2,2,2,0,0,2,0
6391,cathedral,595,1,2,2,2,0,0,0,0
6390,platypus,595,1,2,2,2,0,0,0,0
6389,bow_(ribbon),595,1,2,2,2,0,0,0,0
6388,trailer,595,1,2,2,2,0,0,1,0
6387,fence,595,1,2,2,2,0,0,0,0
6386,tomahawk,595,1,2,2,2,0,0,0,0
6385,skateboard,595,1,2,2,2,0,0,1,0
6384,penguin,595,1,2,2,2,0,0,0,0
6383,robin,595,1,2,2,2,0,0,0,0
6382,onions,595,1,2,2,2,0,0,0,0
6381,canoe,595,1,2,2,2,0,0,0,0
6380,freezer,595,1,2,2,2,0,0,0,0
6379,lemon,595,1,2,2,2,0,0,0,0
6378,wagon,595,1,2,2,2,0,0,1,0
6377,drum,568,1,1,2,5,0,0,1,0
6376,building,568,1,1,2,5,0,0,0,0
6375,table,568,1,1,2,5,0,0,0,0
6374,elk,568,1,1,2,5,0,0,-1,0
6373,cellar,568,1,1,2,5,0,0,0,0
6372,armour,568,1,1,2,5,0,0,0,0
6371,biscuit,568,1,1,2,5,0,0,0,0
6370,ox,568,1,1,2,5,0,0,-1,0
6369,pants,594,0,0,0,0,0,0,0,0
6368,vine,594,0,0,0,0,0,0,0,0
6367,peach,594,0,0,0,0,0,0,0,0
6366,door,594,0,0,0,0,0,0,0,0
6365,microscope,594,0,0,0,0,0,0,0,0
6364,sardine,594,0,0,0,0,0,0,-1,0
6363,tent,594,0,0,0,0,0,0,0,0
6362,apron,594,0,0,0,0,0,0,0,0
6361,bag,594,0,0,0,0,0,0,0,0
6360,cloak,594,0,0,0,0,0,0,0,0
6359,beans,594,0,0,0,0,0,0,0,0
6358,biscuit,594,0,0,0,0,0,0,0,0
6357,stone,594,0,0,0,0,0,0,1,0
6356,peas,594,0,0,0,0,0,0,0,0
6355,squirrel,594,0,0,0,0,0,0,0,0
6354,honeydew,594,0,0,0,0,0,0,0,0
6353,saxophone,594,0,0,0,0,0,0,1,0
6352,shack,594,0,0,0,0,0,0,0,0
6351,pelican,594,0,0,0,0,0,0,1,0
6350,mixer,594,0,0,0,0,0,0,1,0
6349,bed,594,0,0,0,0,0,0,0,0
6348,razor,593,1,2,2,5,0,0,0,0
6347,knife,592,1,2,2,5,0,0,1,0
6346,harmonica,592,1,2,2,5,0,0,0,0
6345,camel,592,1,2,2,5,0,0,0,0
6344,cedar,592,1,2,2,5,0,0,0,0
6343,crayon,592,1,2,2,5,0,0,1,0
6342,rooster,592,1,2,2,5,0,0,1,0
6341,violin,592,1,2,2,5,0,0,0,0
6340,skunk,592,1,2,2,5,0,0,-1,0
6339,gloves,592,1,2,2,5,0,0,0,0
6338,unicycle,592,1,2,2,5,0,0,0,0
6337,buggy,592,1,2,2,5,0,0,0,0
6336,housefly,592,1,2,2,5,0,0,0,0
6335,salmon,592,1,2,2,5,0,0,0,0
6334,cap_(bottle),592,1,2,2,5,0,0,0,0
6333,giraffe,592,1,2,2,5,0,0,0,0
6332,otter,592,1,2,2,5,0,0,0,0
6331,shield,592,1,2,2,5,0,0,0,0
6330,scooter,592,1,2,2,5,0,0,1,0
6329,ship,592,1,2,2,5,0,0,1,0
6327,taxi,588,1,1,2,5,0,0,0,0
6326,stereo,588,1,1,2,5,0,0,0,0
6325,elk,588,1,1,2,5,0,0,0,0
6324,grenade,588,1,1,2,5,0,0,-1,0
6323,trumpet,588,1,1,2,5,0,0,1,0
6322,cap_(bottle),588,1,1,2,5,0,0,0,0
6321,flamingo,588,1,1,2,5,0,0,1,0
6320,pepper,588,1,1,2,5,0,0,1,0
6319,pan,588,1,1,2,5,0,0,0,0
6318,rocker,588,1,1,2,5,0,0,1,0
6317,cupboard,588,1,1,2,5,0,0,0,0
6316,dresser,588,1,1,2,5,0,0,0,0
6315,scooter,588,1,1,2,5,0,0,1,0
6314,dog,588,1,1,2,5,0,0,0,0
6313,colander,588,1,1,2,5,0,0,-1,0
6312,sink,588,1,1,2,5,0,0,0,0
6311,necklace,588,1,1,2,5,0,0,0,0
6310,bow_(weapon),588,1,1,2,5,0,0,1,0
6309,table,588,1,1,2,5,0,0,0,0
6308,goat,588,1,1,2,5,0,0,1,0
6307,napkin,587,1,1,2,5,0,0,0,0
6306,train,587,1,1,2,5,0,0,0,0
6305,pyramid,568,1,1,2,5,0,0,-1,0
6304,cockroach,568,1,1,2,5,0,0,1,0
6303,flamingo,568,1,1,2,5,0,0,-1,0
6302,gate,568,1,1,2,5,0,0,0,0
6301,door,568,1,1,2,5,0,0,0,0
6300,whistle,568,1,1,2,5,0,0,-1,0
6299,trolley,568,1,1,2,5,0,0,1,0
6296,caterpillar,585,1,2,2,5,0,0,-1,0
6295,catapult,585,1,2,2,5,0,0,0,0
6294,mug,585,1,2,2,5,0,0,0,0
6293,snail,585,1,2,2,5,0,0,1,0
6292,shawl,585,1,2,2,5,0,0,0,0
6291,lion,585,1,2,2,5,0,0,1,0
6290,chapel,585,1,2,2,5,0,0,0,0
6289,drill,585,1,2,2,5,0,0,1,0
6288,pistol,585,1,2,2,5,0,0,1,0
6287,racquet,585,1,2,2,5,0,0,0,0
6286,pineapple,585,1,2,2,5,0,0,0,0
6285,cheese,585,1,2,2,5,0,0,0,0
6284,hatchet,585,1,2,2,5,0,0,1,0
6283,sandpaper,585,1,2,2,5,0,0,0,0
6282,emerald,585,1,2,2,5,0,0,0,0
6281,spider,585,1,2,2,5,0,0,0,0
6280,pyramid,585,1,2,2,5,0,0,0,0
6279,bull,585,1,2,2,5,0,0,1,0
6278,motorcycle,585,1,2,2,5,0,0,1,0
6277,truck,585,1,2,2,5,0,0,1,0
6276,grapefruit,582,1,2,1,6,0,0,0,0
6275,book,582,1,2,1,6,0,0,-1,0
6274,shed,582,1,2,1,6,0,0,0,0
6273,trolley,582,1,2,1,6,0,0,0,0
6272,turtle,582,1,2,1,6,0,0,0,0
6271,raccoon,582,1,2,1,6,0,0,-1,0
6270,pheasant,584,3,2,2,5,0,0,1,0
6269,grater,584,3,2,2,5,0,0,-1,0
6268,shawl,582,1,2,1,6,0,0,0,0
6267,desk,584,3,2,2,5,0,0,0,0
6266,machete,584,3,2,2,5,0,0,1,0
6265,tortoise,584,3,2,2,5,0,0,1,0
6264,goat,582,1,2,1,6,0,0,1,0
6263,sink,584,3,2,2,5,0,0,1,0
6262,squirrel,584,3,2,2,5,0,0,-1,0
6261,cherry,584,3,2,2,5,0,0,-1,0
6260,falcon,584,3,2,2,5,0,0,1,0
6259,pen,584,3,2,2,5,0,0,1,0
6258,kite,582,1,2,1,6,0,0,-1,0
6257,rope,584,3,2,2,5,0,0,0,0
6256,shoes,584,3,2,2,5,0,0,0,0
6255,sofa,584,3,2,2,5,0,0,0,0
6254,piano,582,1,2,1,6,0,0,0,0
6253,seal,582,1,2,1,6,0,0,-1,0
6252,minnow,584,3,2,2,5,0,0,-1,0
6251,bag,584,3,2,2,5,0,0,0,0
6250,axe,584,3,2,2,5,0,0,1,0
6249,rake,584,3,2,2,5,0,0,-1,0
6248,rocket,582,1,2,1,6,0,0,0,0
6247,peacock,584,3,2,2,5,0,0,-1,0
6246,dish,582,1,2,1,6,0,0,0,0
6245,turtle,584,3,2,2,5,0,0,1,0
6244,sack,584,3,2,2,5,0,0,0,0
6243,cup,582,1,2,1,6,0,0,0,0
6242,swimsuit,582,1,2,1,6,0,0,0,0
6241,thermometer,582,1,2,1,6,0,0,0,0
6240,cigarette,582,1,2,1,6,0,0,-1,0
6239,box,582,1,2,1,6,0,0,0,0
6238,honeydew,582,1,2,1,6,0,0,-1,0
6237,sack,582,1,2,1,6,0,0,0,0
6236,wagon,583,0,0,0,0,0,0,-1,0
6235,spinach,583,0,0,0,0,0,0,0,0
6234,whistle,583,0,0,0,0,0,0,0,0
6233,cheetah,583,0,0,0,0,0,0,-1,0
6232,curtains,576,1,1,2,5,0,0,0,0
6231,onions,576,1,1,2,5,0,0,-1,0
6230,cockroach,576,1,1,2,5,0,0,-1,0
6229,screwdriver,576,1,1,2,5,0,0,0,0
6228,sleigh,576,1,1,2,5,0,0,1,0
6227,train,576,1,1,2,5,0,0,-1,0
6226,wasp,576,1,1,2,5,0,0,1,0
6225,harpsichord,576,1,1,2,5,0,0,0,0
6224,skunk,576,1,1,2,5,0,0,1,0
6223,eagle,576,1,1,2,5,0,0,0,0
6222,lamb,575,1,2,2,5,0,0,1,0
6221,python,575,1,2,2,5,0,0,-1,0
6220,goldfish,575,1,2,2,5,0,0,1,0
6219,skunk,575,1,2,2,5,0,0,-1,0
6218,platypus,575,1,2,2,5,0,0,1,0
6217,tack,576,1,1,2,5,0,0,0,0
6216,banana,575,1,2,2,5,0,0,1,0
6215,tortoise,575,1,2,2,5,0,0,1,0
6214,lime,576,1,1,2,5,0,0,0,0
6213,mouse_(computer),576,1,1,2,5,0,0,1,0
6212,bow_(weapon),576,1,1,2,5,0,0,-1,0
6211,swimsuit,576,1,1,2,5,0,0,0,0
6210,perch,576,1,1,2,5,0,0,-1,0
6209,grater,576,1,1,2,5,0,0,0,0
6208,piano,575,1,2,2,5,0,0,-1,0
6207,radish,575,1,2,2,5,0,0,0,0
6206,pin,576,1,1,2,5,0,0,0,0
6205,apartment,576,1,1,2,5,0,0,0,0
6204,vest,575,1,2,2,5,0,0,0,0
6203,leotards,575,1,2,2,5,0,0,0,0
6202,elevator,576,1,1,2,5,0,0,0,0
6201,ring_(jewelry),575,1,2,2,5,0,0,0,0
6200,toad,575,1,2,2,5,0,0,0,0
6199,coyote,575,1,2,2,5,0,0,1,0
6198,razor,575,1,2,2,5,0,0,0,0
6197,trumpet,575,1,2,2,5,0,0,1,0
6196,lion,575,1,2,2,5,0,0,0,0
6195,bed,575,1,2,2,5,0,0,0,0
6194,beehive,575,1,2,2,5,0,0,0,0
6193,raft,575,1,2,2,5,0,0,0,0
6192,seagull,573,1,1,2,4,0,0,0,0
6191,certificate,573,1,1,2,4,0,0,0,0
6190,shawl,573,1,1,2,4,0,0,0,0
6189,thermometer,573,1,1,2,4,0,0,0,0
6188,panther,573,1,1,2,4,0,0,1,0
6187,airplane,573,1,1,2,4,0,0,1,0
6186,zucchini,568,1,1,2,5,0,0,1,0
6185,grater,570,1,2,2,5,0,0,0,0
6184,couch,569,1,2,2,5,0,0,0,0
6183,hornet,569,1,2,2,5,0,0,1,0
6182,vine,569,1,2,2,5,0,0,0,0
6181,pillow,569,1,2,2,5,0,0,0,0
6180,willow,569,1,2,2,5,0,0,0,0
6179,yam,569,1,2,2,5,0,0,0,0
6178,skyscraper,569,1,2,2,5,0,0,0,0
6177,cheese,569,1,2,2,5,0,0,1,0
6176,dish,569,1,2,2,5,0,0,0,0
6175,chandelier,569,1,2,2,5,0,0,0,0
6174,carpet,569,1,2,2,5,0,0,0,0
6173,pot,569,1,2,2,5,0,0,-1,0
6172,robin,569,1,2,2,5,0,0,-1,0
6171,card_(greeting),569,1,2,2,5,0,0,0,0
6170,grater,569,1,2,2,5,0,0,0,0
6169,strawberry,569,1,2,2,5,0,0,1,0
6168,comb,569,1,2,2,5,0,0,0,0
6167,mink,569,1,2,2,5,0,0,0,0
6166,bin_(waste),568,1,1,2,5,0,0,0,0
6165,surfboard,569,1,2,2,5,0,0,1,0
6164,ashtray,569,1,2,2,5,0,0,0,0
6163,yam,569,1,2,2,5,0,0,0,0
6162,cap_(bottle),568,1,1,2,5,0,0,0,0
6161,saucer,568,1,1,2,5,0,0,0,0
6160,violin,568,1,1,2,5,0,0,-1,0
6159,penguin,566,1,1,2,2,0,0,-1,0
6158,elevator,566,1,1,2,2,0,0,0,0
6157,caribou,566,1,1,2,2,0,0,0,0
6156,mouse,562,1,2,2,5,0,0,-1,0
6155,gown,556,3,1,2,5,0,0,0,0
6154,toad,559,1,2,2,2,0,0,0,0
6153,stick,559,1,2,2,2,0,0,0,0
6152,cupboard,559,1,2,2,2,0,0,-1,0
6151,bridge,559,1,2,2,2,0,0,0,0
6150,boat,559,1,2,2,2,0,0,0,0
6149,lamp,559,1,2,2,2,0,0,0,0
6148,blouse,559,1,2,2,2,0,0,0,0
6147,ashtray,559,1,2,2,2,0,0,-1,0
6146,envelope,559,1,2,2,2,0,0,0,0
6145,drum,559,1,2,2,2,0,0,0,0
6144,tangerine,559,1,2,2,2,0,0,0,0
6143,elk,559,1,2,2,2,0,0,1,0
6142,sandals,559,1,2,2,2,0,0,1,0
6141,pigeon,559,1,2,2,2,0,0,-1,0
6140,jeep,559,1,2,2,2,0,0,-1,0
6139,camel,559,1,2,2,2,0,0,-1,0
6138,canoe,559,1,2,2,2,0,0,0,0
6137,whip,559,1,2,2,2,0,0,1,0
6136,cabinet,559,1,2,2,2,0,0,0,0
6135,tape_(scotch),559,1,2,2,2,0,0,0,0
6134,necklace,559,1,2,2,2,0,0,0,0
6133,gopher,559,1,2,2,2,0,0,0,0
6132,pine,557,2,2,2,5,0,0,0,0
6131,crowbar,557,2,2,2,5,0,0,-1,0
6130,key,557,2,2,2,5,0,0,0,0
6129,sled,557,2,2,2,5,0,0,-1,0
6128,dresser,557,2,2,2,5,0,0,0,0
6127,stool_(furniture),557,2,2,2,5,0,0,0,0
6126,starling,557,2,2,2,5,0,0,0,0
6125,clam,557,2,2,2,5,0,0,-1,0
6124,bottle,557,2,2,2,5,0,0,0,0
6123,dandelion,557,2,2,2,5,0,0,0,0
6122,toy,557,2,2,2,5,0,0,1,0
6121,pliers,557,2,2,2,5,0,0,-1,0
6120,garage,557,2,2,2,5,0,0,0,0
6119,anchor,557,2,2,2,5,0,0,0,0
6118,cart,557,2,2,2,5,0,0,1,0
6117,shotgun,557,2,2,2,5,0,0,-1,0
6116,pen,557,2,2,2,5,0,0,1,0
6115,surfboard,554,1,2,2,5,0,0,0,0
6114,cap_(bottle),554,1,2,2,5,0,0,0,0
6113,snail,554,1,2,2,5,0,0,1,0
6112,airplane,554,1,2,2,5,0,0,1,0
6111,dagger,554,1,2,2,5,0,0,0,0
6110,beetle,552,1,1,2,5,0,0,1,0
6109,cap_(bottle),552,1,1,2,5,0,0,0,0
6108,frog,552,1,1,2,5,0,0,0,0
6102,racquet ,0,2,1,1,2,0,0,0,0
6101,cranberry ,0,2,1,1,2,0,0,0,0
6100,slippers ,0,2,1,1,2,-1,-1,-1,-1
6099,seaweed ,0,2,1,1,2,0,0,0,0
6098,blueberry ,0,2,1,1,2,0,0,0,0
6097,honeydew ,0,2,1,1,2,0,0,0,0
6096,moose ,0,2,1,1,2,-1,-1,-1,0
6095,cabinet ,0,2,1,1,2,0,0,0,0
6094,football ,0,2,1,1,2,0,0,0,0
6093,finch ,0,2,1,1,2,-1,-1,-1,0
6092,cello ,0,2,1,1,2,1,0,1,0
6091,dishwasher ,0,2,1,1,2,0,0,0,0
6090,cedar ,0,2,1,1,2,0,0,0,0
6089,bottle ,0,2,1,1,2,0,0,0,0
6088,giraffe ,0,2,1,1,2,-1,-1,-1,-1
6087,robe ,0,2,1,1,2,0,0,0,0
6086,sparrow ,0,2,1,1,2,-1,-1,-1,-1
6085,birch ,0,2,1,1,2,0,0,0,0
6084,helicopter ,0,2,1,1,2,-1,0,-1,0
6083,basket ,0,2,1,1,2,0,0,0,0
6082,ruler ,0,2,1,1,2,0,0,0,0
6081,submarine ,0,2,1,1,2,0,0,0,0
6080,tap ,0,2,1,1,2,0,-1,-1,-1
6079,cloak ,0,2,1,1,2,0,0,0,0
6078,zucchini ,0,2,1,1,2,0,0,0,0
6077,fan_(appliance) ,0,2,1,1,2,0,0,0,0
6076,elk ,0,2,1,1,2,-1,-1,-1,0
6075,socks ,0,2,1,1,2,-1,-1,-1,-1
6074,oven ,0,2,1,1,2,0,0,0,0
6073,piano ,0,2,1,1,2,1,1,-1,0
6072,budgie ,0,2,1,1,2,-1,-1,-1,0
6071,perch ,0,2,1,1,2,1,1,1,1
6070,kite ,0,2,1,1,2,0,0,0,0
6069,harpsichord ,0,2,1,1,2,0,0,0,0
6068,walrus ,0,2,1,1,2,0,0,0,0
6067,lamb ,0,2,1,1,2,0,0,0,0
6066,saucer ,0,2,1,1,2,0,0,0,0
6065,harpoon ,0,2,1,1,2,0,0,0,0
6064,eel ,0,2,1,1,2,0,0,0,0
6063,plate ,0,2,1,1,2,0,0,0,0
6062,pelican ,0,2,1,1,2,0,0,0,0
6061,hut ,0,2,1,1,2,0,0,0,0
6060,clam ,0,2,1,1,2,0,0,0,0
6059,elevator ,0,2,1,1,2,0,0,0,0
6058,pony ,0,2,1,1,2,0,0,0,0
6057,bison ,0,2,1,1,2,0,0,0,0
6056,hose_(leggings) ,0,2,1,1,2,0,0,0,0
6055,grater ,0,2,1,1,2,0,0,0,0
6054,bucket ,0,2,1,1,2,0,0,0,0
6053,vine ,0,2,1,1,2,0,0,0,0
6052,bed ,0,2,1,1,2,0,0,0,0
6051,rocket ,0,2,1,1,2,0,0,0,0
6050,house ,0,2,1,1,2,0,0,0,0
6049,birch ,0,2,1,1,2,0,0,0,0
6048,lobster ,0,2,1,1,2,0,0,0,0
6047,peach ,0,2,1,1,2,0,0,0,0
6046,wheelbarrow ,0,2,1,1,2,0,0,0,0
6045,crocodile ,0,2,1,1,2,0,0,0,0
6044,cabin ,0,2,1,1,2,0,0,0,0
6043,vulture ,0,2,1,1,2,0,1,2,0
6042,mackerel ,0,2,1,1,2,0,0,0,0
6041,axe ,0,2,1,1,2,0,0,0,0
6040,thermometer ,0,2,1,1,2,0,0,0,0
6039,bow_(ribbon) ,0,2,1,1,2,1,1,0,0
6038,trumpet ,0,2,1,1,2,1,1,-1,0
6037,pepper ,0,2,1,1,2,0,0,0,0
6036,scooter ,0,2,1,1,2,0,0,-1,-1
6035,cup ,0,2,1,1,2,-1,0,1,0
6034,earmuffs ,0,2,1,1,2,0,0,0,0
6033,stone ,0,2,1,1,2,0,0,0,0
6032,fork ,0,2,1,1,2,0,0,0,0
6031,eagle ,0,2,1,1,2,0,0,0,0
6030,cap_(hat) ,0,2,1,1,2,1,1,1,0
6029,rice ,0,2,1,1,2,0,0,0,0
6028,bullet ,0,2,1,1,2,0,0,0,0
6027,caribou ,0,2,1,1,2,1,1,1,0
6026,dresser ,0,2,1,1,2,0,0,0,0
6025,shirt ,0,2,1,1,2,0,0,0,0
6024,mole_(animal) ,0,2,1,1,2,0,0,0,0
6023,typewriter ,0,2,1,1,2,0,0,0,0
6022,trout ,0,2,1,1,2,0,0,1,0
6021,strainer ,0,2,1,1,2,0,0,0,0
6020,whistle ,0,2,1,1,2,0,0,0,0
6019,cart ,0,2,1,1,2,-1,-1,1,0
6018,swan ,0,2,1,1,2,1,1,1,0
6017,butterfly ,0,2,1,1,2,0,0,0,0
6016,pie ,0,2,1,1,2,0,0,1,0
6015,hook ,0,2,1,1,2,0,0,0,0
6014,beets ,0,2,1,1,2,0,0,0,0
6013,mouse ,0,2,1,1,2,0,0,0,0
6012,seagull ,0,2,1,1,2,-1,-1,-1,0
6011,keyboard_(musical) ,0,2,1,1,2,0,0,0,0
6010,yam ,0,2,1,1,2,0,0,0,0
6009,corn ,0,2,1,1,2,0,0,2,0
6008,sparrow ,0,2,1,1,2,1,1,1,0
6007,spider ,0,2,1,1,2,0,0,0,0
6006,freezer ,0,2,1,1,2,0,0,0,-1
6005,avocado ,0,2,1,1,2,0,0,0,0
6004,hose ,0,2,1,1,2,-1,-1,-1,-1
6003,walnut ,0,2,1,1,2,0,0,0,0
6002,buffalo ,0,2,1,1,2,-1,-1,-1,-1
6001,bayonet ,0,2,1,1,2,1,1,1,0
6000,camisole ,0,2,1,1,2,0,0,0,0
5999,cucumber ,0,2,1,1,2,0,0,0,0
5998,housefly ,0,2,1,1,2,0,0,0,0
5997,trolley ,0,2,1,1,2,-1,-1,1,0
5996,armour ,0,2,1,1,2,0,0,0,0
5995,board_(black) ,0,2,1,1,2,0,0,0,0
5994,shirt ,0,2,1,1,2,0,0,0,0
5993,stick ,0,2,1,1,2,0,0,0,0
5992,sandpaper ,0,2,1,1,2,0,0,0,0
5991,clamp ,0,2,1,1,2,1,0,1,0
5990,pony ,0,2,1,1,2,-1,-1,-1,-1
5989,mirror ,0,2,1,1,2,0,0,0,0
5988,toad ,0,2,1,1,2,0,-1,-1,0
5987,parakeet ,0,2,1,1,2,-1,-1,-1,0
5986,scooter ,0,2,1,1,2,-1,-1,-1,1
5985,piano ,0,2,1,1,2,0,0,0,0
5984,vine ,0,2,1,1,2,0,0,0,0
5983,escalator ,0,2,1,1,2,1,1,1,0
5982,bed ,0,2,1,1,2,1,1,-1,0
5981,vest ,0,2,1,1,2,0,0,0,0
5980,dolphin ,0,2,1,1,2,1,1,1,1
5979,blueberry ,0,2,1,1,2,0,0,0,0
5978,airplane ,0,2,1,1,2,0,0,0,1
5977,comb ,0,2,1,1,2,0,0,0,0
5976,barrel ,0,2,1,1,2,0,1,0,0
5975,corn ,0,2,1,1,2,0,0,0,0
5974,buggy ,0,2,1,1,2,0,0,0,0
5973,otter ,0,2,1,1,2,0,0,0,0
5972,mouse_(computer) ,0,2,1,1,2,0,0,0,0
5971,wall ,0,2,1,1,2,0,0,0,0
5970,pumpkin ,0,2,1,1,2,0,0,1,0
5969,jet ,0,2,1,1,2,0,0,1,0
5968,broccoli ,0,2,1,1,2,0,0,-1,-1
5967,submarine ,0,2,1,1,2,0,0,1,-1
5966,cloak ,0,2,1,1,2,0,0,0,0
5965,zucchini ,0,2,1,1,2,0,0,0,0
5964,trolley ,0,2,1,1,2,0,0,1,0
5963,iguana ,0,2,1,1,2,0,0,1,1
5962,key ,0,2,1,1,2,0,1,-1,0
5961,chimp ,0,2,1,1,2,0,0,0,0
5960,pin ,0,2,1,1,2,0,0,0,0
5959,bench ,0,2,1,1,2,0,0,0,0
5958,dress ,0,2,1,1,2,0,0,0,0
5957,stone ,0,2,1,1,2,0,0,0,0
5956,revolver ,0,2,1,1,2,0,0,0,0
5955,cannon ,0,2,1,1,2,0,0,0,0
5954,razor ,0,2,1,1,2,0,0,0,0
5953,wagon ,0,2,1,1,2,0,0,1,0
5952,coat ,0,2,1,1,2,0,0,0,0
5951,guppy ,0,2,1,1,2,0,0,-1,-1
5950,brick ,0,2,1,1,2,0,0,1,0
5949,carpet ,0,2,1,1,2,0,1,0,0
5948,elk ,0,2,1,1,2,0,0,0,1
5947,gun ,0,2,1,1,2,-1,-1,-1,-1
5946,telephone ,0,2,1,1,2,0,0,0,1
5945,truck ,0,2,1,1,2,0,0,0,0
5944,olive ,0,2,1,1,2,0,0,0,0
5943,tomahawk ,0,2,1,1,2,0,0,0,0
5942,bookcase ,0,2,1,1,2,0,0,0,2
5941,clamp ,0,2,1,1,2,0,0,0,0
5940,jeep ,0,2,1,1,2,0,0,0,0
5939,football ,0,2,1,1,2,0,0,0,0
5938,plum ,0,2,1,1,2,0,0,0,0
5937,accordion ,0,2,1,1,2,0,0,0,2
5936,salmon ,0,2,1,1,2,0,0,0,0
5935,fork ,0,2,1,1,2,0,0,0,2
5934,building ,0,2,1,1,2,0,0,0,0
5933,fawn ,0,2,1,1,2,1,1,1,1
5932,brush ,0,2,1,1,2,0,0,0,0
5931,tie ,0,2,1,1,2,0,0,0,0
5930,shrimp ,0,2,1,1,2,-1,-1,-1,0
5929,biscuit ,0,2,1,1,2,0,0,0,0
5928,pan ,0,2,1,1,2,1,1,1,0
5927,taxi ,0,2,1,1,2,1,1,1,1
5926,subway ,0,2,1,1,2,1,0,1,0
5925,tack ,0,2,1,1,2,0,0,0,0
5924,piano ,0,2,1,1,2,1,1,-1,0
5923,crown ,0,2,1,1,2,0,0,0,0
5922,shed ,0,2,1,1,2,0,0,0,0
5921,surfboard ,0,2,1,1,2,0,0,0,0
5920,pin ,0,2,1,1,2,0,0,0,0
5919,yam ,0,2,1,1,2,0,0,0,0
5918,swimsuit ,0,2,1,1,2,0,0,0,0
5917,crossbow ,0,2,1,1,2,1,-1,1,-1
5916,bolts ,0,2,1,1,2,0,0,0,0
5915,iguana ,0,2,1,1,2,1,1,-1,0
5914,porcupine ,0,2,1,1,2,1,1,1,0
5913,coyote ,0,2,1,1,2,1,1,1,0
5912,strainer ,0,2,1,1,2,0,0,0,0
5911,partridge ,0,2,1,1,2,1,1,1,0
5910,tortoise ,0,2,1,1,2,1,1,1,0
5909,pineapple ,0,2,1,1,2,0,0,0,0
5908,pig ,0,2,1,1,2,1,1,1,1
5907,harmonica ,0,2,1,1,2,0,0,0,0
5906,bowl ,0,2,1,1,2,0,0,0,0
5905,peacock ,0,2,1,1,2,1,1,1,0
5904,trumpet ,0,2,1,1,2,0,-1,0,0
5903,cabbage ,0,2,1,1,2,0,0,0,0
5902,stick ,0,2,1,1,2,0,0,0,0
5901,medal ,0,2,1,1,2,0,0,0,0
5900,eggplant ,0,2,1,1,2,0,0,0,0
5899,crown ,0,2,1,1,2,0,0,0,0
5898,pajamas ,0,2,1,1,2,0,0,0,0
5897,potato ,0,2,1,1,2,0,0,0,0
5896,ball ,0,2,1,1,2,0,0,0,0
5895,coyote ,0,2,1,1,2,1,1,1,0
5894,drill ,0,2,1,1,2,1,1,1,0
5893,umbrella ,0,2,1,1,2,1,0,0,0
5892,spatula ,0,2,1,1,2,0,0,0,0
5891,biscuit ,0,2,1,1,2,0,0,0,0
5890,faucet ,0,2,1,1,2,1,1,1,1
5889,bolts ,0,2,1,1,2,0,0,0,0
5888,rocket ,0,2,1,1,2,0,0,0,0
5887,orange ,0,2,1,1,2,0,0,0,0
5886,pineapple ,0,2,1,1,2,0,0,0,0
5885,piano ,0,2,1,1,2,0,0,1,0
5884,saucer ,0,2,1,1,2,0,0,0,0
5883,cake ,0,2,1,1,2,0,0,0,0
5882,broccoli ,0,2,1,1,2,0,0,0,0
5881,shell ,0,2,1,1,2,0,0,0,0
5880,cougar ,0,2,1,1,2,1,1,1,0
5879,rabbit ,0,2,1,1,2,0,0,0,0
5878,toilet ,0,2,1,1,2,0,0,0,0
5877,cheetah ,0,2,1,1,2,1,1,1,0
5876,shrimp ,0,2,1,1,2,0,0,0,0
5875,pineapple ,0,2,1,1,2,0,0,0,0
5874,bottle ,0,2,1,1,2,0,0,0,0
5873,medal ,0,2,1,1,2,0,0,0,0
5872,plug_(electric) ,0,2,1,1,2,0,0,0,0
5871,sledgehammer ,0,2,1,1,2,0,0,0,0
5870,bow_(ribbon) ,0,2,1,1,2,0,0,0,0
5869,slippers ,0,2,1,1,2,0,0,0,0
5868,spatula ,0,2,1,1,2,0,0,0,0
